Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
red-sea-test-magnesium-pro,Red Sea Test Magnésium Pro,,Red Sea,,Test,Eau Salée,FALSE,Title,Default Title,300,shopify,0,deny,manual,46.99,,
red-sea-test-refill-magnesium-pro,Red Sea Test Refill Magnésium Pro,,Red Sea,,Test,Eau Salée,FALSE,Title,Default Title,200,shopify,0,deny,manual,27.99,,
red-sea-test-alcalinite-pro,Red Sea Test Alcalinité Pro,,Red Sea,,Test,Eau Salée,FALSE,Title,Default Title,300,shopify,0,deny,manual,46.99,,
red-sea-test-refill-alcalinite-pro,Red Sea Test Refill Alcalinité Pro,,Red Sea,,Test,Eau Salée,FALSE,Title,Default Title,200,shopify,0,deny,manual,27.99,,
red-sea-kh-coralline-pro,Red Sea KH Coralline Pro,,Red Sea,,Additifs,Eau Salée,FALSE,Size,500ml,400,shopify,0,deny,manual,28.99,,16.52
red-sea-foundation-b-alcalinite,Red Sea Foundation B Alcalinité+,,Red Sea,,Additifs,Eau Salée,TRUE,Size,500ml,700,shopify,1,deny,manual,28.99,,16.52
red-sea-foundation-b-alcalinite,,,,,,,,,1L,1300,shopify,2,deny,manual,40.99,,23.36
red-sea-foundation-b-alcalinite-1kg,Red Sea Foundation B Alcalinité+ 1kg,,Red Sea,,Additifs,Eau Salée,TRUE,Title,Default Title,1000,shopify,1,deny,manual,45.99,,26.21
red-sea-foundation-a-calcium,,,,,,,,,1L,1300,shopify,2,deny,manual,40.99,,23.36
red-sea-foundation-a-calcium-1kg,Red Sea Foundation A Calcium+ 1kg,,Red Sea,,Additifs,Eau Salée,TRUE,Title,Default Title,1000,shopify,1,deny,manual,45.99,,26.21
red-sea-filter-cup,Red Sea Filter Cup,,Red Sea,,Filtration,Eau Salée,TRUE,Title,Default Title,0,shopify,1,deny,manual,22.99,,15.4
red-sea-dipx,Red Sea DipX,,Red Sea,,Traitement,Eau Salée,TRUE,Title,Default Title,400,shopify,2,deny,manual,31.99,,19.19
red-sea-test-calcium-pro,Red Sea Test Calcium Pro,,Red Sea,,Test,Eau Salée,FALSE,Title,Default Title,300,shopify,0,deny,manual,46.99,,
red-sea-test-refill-calcium-pro,Red Sea Test Refill Calcium Pro,,Red Sea,,Test,Eau Salée,FALSE,Title,Default Title,200,shopify,1,deny,manual,27.99,,
polyp-lab-reef-roids,Polyp Lab Reef Roids,,Polyp Lab,,Nourriture,Eau Salée,TRUE,Size,37g,0,shopify,0,deny,manual,21.99,,14
polyp-lab-reef-roids,,,,,,,,,75g,0,shopify,1,deny,manual,29.99,,19.6
polyp-lab-reef-roids,,,,,,,,,150g,0,shopify,2,deny,manual,55.99,,35
polyp-lab-colle,ISTA Colle pour Aquarium,,ISTA,,Misc,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,19,deny,manual,2.99,,1.45
polyp-lab-genesis-rock,Polyp Lab Genesis Rock,,Polyp Lab,,Filtration,"Eau Douce, Eau Salée",TRUE,Title,Default Title,200,shopify,5,deny,manual,21.99,,13.75
northfin-veggie,Northfin Veggie,,Northfin,,Nourriture,"Eau Douce, Eau Salée",TRUE,Size,100g 1mm,0,shopify,7,deny,manual,10.99,,4.83
northfin-veggie,,,,,,,,,100g 2mm,0,shopify,6,deny,manual,10.99,,4.83
northfin-marine,,,,,,,,,100g 2mm,0,shopify,9,deny,manual,10.99,,4.86
northfin-marine,,,,,,,,,250g 1mm,0,shopify,0,deny,manual,13.99,,8.49
northfin-krill-gold,Northfin Krill Gold,,Northfin,,Nourriture,Eau Douce,TRUE,Size,80g 1mm,0,shopify,0,deny,manual,10.99,,5.81
northfin-krill-gold,,,,,,,,,80g 2mm,0,shopify,0,deny,manual,10.99,,5.81
northfin-community,Northfin Community,,Northfin,,Nourriture,Eau Douce,TRUE,Size,100g 0.5mm,0,shopify,9,deny,manual,10.99,,4.86
northfin-community,,,,,,,,,100g 1mm,0,shopify,3,deny,manual,10.99,,4.86
northfin-cichlid,Northfin Cichlid,,Northfin,,Nourriture,Eau Douce,TRUE,Size,100g 1mm,0,shopify,4,deny,manual,10.99,,4.86
northfin-cichlid,,,,,,,,,100g 2mm,0,shopify,2,deny,manual,10.99,,4.86
northfin-carnivore,Northfin Carnivore,,Northfin,,Nourriture,Eau Douce,FALSE,Size,250g,0,shopify,1,deny,manual,15.99,,9.46
northfin-carnivore,,,,,,,,,500g,0,shopify,0,deny,manual,21.99,,16.5
northfin-carnivore,,,,,,,,,1kg,0,shopify,1,deny,manual,32.99,,24.26
northfin-carnivore,,,,,,,,,2.5kg,0,shopify,0,deny,manual,65.99,,52.42
northfin-bug-pro,Northfin Bug Pro,,Northfin,,Nourriture,Eau Douce,TRUE,Size,130g,0,shopify,0,deny,manual,11.99,,5.81
northfin-bug-pro,,,,,,,,,250g,0,shopify,0,deny,manual,16.99,,8.97
northfin-bug-pro,,,,,,,,,500g,0,shopify,0,deny,manual,29.99,,15.51
northfin-betta-bits,Northfin Betta Bits,,Northfin,,Nourriture,Eau Douce,TRUE,Size,20g,0,shopify,6,deny,manual,5.99,,2.18
new-life-spectrum-thera-a,New Life Spectrum Thera+ A,,New Life Spectrum,,Nourriture,"Eau Douce, Eau Salée",TRUE,Size,150g 2mm,0,shopify,1,deny,manual,18.99,,10.23
new-life-spectrum-marine,New Life Spectrum Marine,,New Life Spectrum,,Nourriture,Eau Salée,FALSE,Size,150g 1mm,0,shopify,0,deny,manual,16.99,,8.04
new-life-spectrum-marine,,,,,,,,,300g 1mm,0,shopify,0,deny,manual,21.99,,13.89
new-life-spectrum,New Life Spectrum Insectum,,New Life Spectrum,,Nourriture,"Eau Douce, Eau Salée",TRUE,Size,150g 1mm,0,shopify,1,deny,manual,16.99,,10.74
new-life-spectrum,,,,,,,,,150g 2mm,0,shopify,0,deny,manual,16.99,,10.74
new-life-spectrum,,,,,,,,,300g 1mm,0,shopify,0,deny,manual,26.99,,17.61
new-life-spectrum,,,,,,,,,300g 2mm,0,shopify,0,deny,manual,26.99,,17.61
new-life-spectrum,,,,,,,,,300g 3mm,0,shopify,0,deny,manual,26.99,,17.61
new-life-spectrum-grow,New Life Spectrum Grow,,New Life Spectrum,,Nourriture,"Eau Douce, Eau Salée",FALSE,Size,60g,0,shopify,0,deny,manual,14.99,,8.04
new-life-spectrum-algaemax,New Life Spectrum AlgaeMax,,New Life Spectrum,,Nourriture,"Eau Douce, Eau Salée",TRUE,Size,150g 1mm,0,shopify,2,deny,manual,18.99,,10.23
lrs-herbivore-frenzy,LRS Herbivore Frenzy,,LRS,,Nourriture,"Eau Salée, FF",TRUE,Title,Default Title,0,shopify,3,deny,manual,36.99,,25.89
lrs-fish-frenzy,LRS Fish Frenzy,,LRS,,Nourriture,"Eau Salée, FF",TRUE,Title,Default Title,0,shopify,3,deny,manual,36.99,,25.89
lrs-chunky,LRS Chunky,,LRS,,Nourriture,"Eau Salée, FF",TRUE,Title,Default Title,0,shopify,1,deny,manual,41.99,,29.39
lrs-reef-frenzy,LRS Reef Frenzy,,LRS,,Nourriture,"Eau Salée, FF",TRUE,Size,8 oz,0,shopify,2,deny,manual,36.99,,25.89
lrs-reef-frenzy,,,,,,,,,4 oz,0,shopify,5,deny,manual,22.99,,16.09
kent-sea-squirt,Kent Sea Squirt,,Kent,,Nourriture,Eau Salée,TRUE,Title,Default Title,0,shopify,1,deny,manual,39.99,,15
kamoer-pompe-doseuse-4-stages-wifi,Kamoer Pompe Doseuse 4 Stages WIFI,,Kamoer,,Pompe,Eau Salée,FALSE,Title,Default Title,1500,shopify,0,deny,manual,499.99,,358.95
kamoer-auto-top-off-one-2,Kamoer Auto Top-Off One 2,,Kamoer,,Pompe,Eau Salée,TRUE,Title,Default Title,1000,shopify,2,deny,manual,115.99,,77.09
ista-sterilisateur-uv-submersible,ISTA Stérilisateur UV Submersible,,ISTA,,Filtration,Eau Douce,TRUE,Title,Default Title,800,shopify,0,deny,manual,121.99,,69.77
ista-lampe-uv-de-remplacement,ISTA Lampe UV de Remplacement,,ISTA,,Filtration,Eau Douce,TRUE,Title,Default Title,200,shopify,2,deny,manual,50.99,,28.59
ista-remplacement-pour-grattoir-pour-vitre,ISTA Remplacement pour Grattoir pour Vitre,,ISTA,,Entretien,Eau Douce,FALSE,Title,Default Title,0,shopify,2,deny,manual,3.99,,2.27
ista-grattoir-pour-vitre,ISTA Grattoir pour Vitre,,ISTA,,Entretien,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,7.99,,3.68
ista-controlleur-ph,ISTA Controlleur pH,,ISTA,,Test,Eau Douce,FALSE,Title,Default Title,3000,shopify,0,deny,manual,179.99,,106.72
ista-mini-thermometre,ISTA Mini Thermomètre,,ISTA,,Chauffe-Eau,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,0,deny,manual,6.99,,2.05
ista-metal-air-valve-5-sorties,ISTA Metal Air Valve 5 Sorties,,ISTA,,Misc,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,11.99,,6.71
ista-metal-air-valve-4-sorties,ISTA Metal Air Valve 4 Sorties,,ISTA,,Misc,Eau Douce,TRUE,Title,Default Title,0,shopify,2,deny,manual,9.99,,5.63
ista-glass-tumbler,ISTA Glass Tumbler,,ISTA,,Misc,Eau Douce,TRUE,Title,Default Title,0,shopify,1,deny,manual,21.99,,11.25
ista-float-valve,ISTA Float Valve,,ISTA,,Osmoseur + Accessoires,Eau Douce,TRUE,Title,Default Title,0,shopify,1,deny,manual,12.99,,6.56
ista-kit-de-3-cylindres-co2-jetable,ISTA Kit de 3 Cylindres CO2 Jetable,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,2000,shopify,1,deny,manual,47.99,,26.4
ista-kit-de-co2-a-cylindre-jetable-advance,ISTA Kit de CO2 à Cylindre Jetable Advance,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,3000,shopify,2,deny,manual,119.99,,54.63
ista-indicateur-co2,ISTA Indicateur CO2,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,0,shopify,0,deny,manual,11.99,,6.41
ista-reactuer-co2-externe,ISTA Réacteur CO2 Externe,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,200,shopify,3,deny,manual,18.99,,10.46
ista-diffuseur-co2-3-en-1,ISTA Diffuseur CO2 3 en 1,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,2000,shopify,0,deny,manual,19.99,,9.34
ista-cylindre-co2-face-up,ISTA Cylindre CO2 Face Up,,ISTA,,CO2,Eau Douce,FALSE,Size,1 L,1500,shopify,0,deny,manual,123.99,,76.05
ista-cylindre-co2-face-up,,,,,,,,,3 L,1500,shopify,0,deny,manual,235.99,,131.73
ista-cylindre-co2-face-side-1l,ISTA Cylindre CO2 Face Side,,ISTA,,CO2,Eau Douce,TRUE,Size,1 L,1500,shopify,2,deny,manual,139.99,,75.24
ista-reacteur-co2-externe-en-ceramique,ISTA Reacteur CO2 Externe en Céramique,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,200,shopify,1,deny,manual,32.99,,
ista-kit-co2-advance,ISTA Kit CO2 Advance,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,3000,shopify,0,deny,manual,199.99,,118.99
ista-kit-co2-premium,ISTA Kit CO2 Professional 1L,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,3000,shopify,1,deny,manual,279.99,,169.08
ista-check-valve,ISTA Stainless Check Valve,,ISTA,,CO2,Eau Douce,TRUE,Title,Default Title,0,shopify,1,deny,manual,5.99,,2.22
ista-bubble-counter,ISTA Bubble Counter,,ISTA,,CO2,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,15.99,,10.73
ista-aquaslim-lumiere-pour-plante,ISTA Aquaslim Lumière pour Plante,,ISTA,,Lumière,Eau Douce,TRUE,Size,120 cm,3000,shopify,1,deny,manual,140,,140
solution-calibrante-ph-4-0,Solution Calibrante pH 4.0,,HM,,Test,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,2,deny,manual,1.99,,1.09
solution-calibrante-ph-7-0,Solution Calibrante pH 7.0,,HM,,Test,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,4,deny,manual,1.99,,1.09
testeur-de-ph-digital,Testeur de pH Digital,,HM,,Test,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,0,deny,manual,58.99,,37.82
hikari-crevette-mysis-okanagan,Hikari Crevette Mysis Okanagan,,Hikari,,Nourriture,"Eau Douce, Eau Salée",FALSE,Size,3.5 oz,0,shopify,2,deny,manual,9.99,,
hikari-crevette-mysis-okanagan,,,,,,,,,8 oz,0,shopify,0,deny,manual,16.99,,
hikari-crevette-mysis-okanagan,,,,,,,,,40 oz,500,shopify,0,deny,manual,59.99,,
hikari-crevette-artemia,Hikari Brine Shrimp,,Hikari,,Nourriture,"Eau Douce, Eau Salée",FALSE,Size,3.5 oz,0,shopify,0,deny,manual,9.99,,
hikari-crevette-artemia,,,,,,,,,16 oz,300,shopify,1,deny,manual,28.99,,
hikari-artemia-spiruline,Hikari Spirulina Brine Shrimp,,Hikari,,Nourriture,"Eau Douce, Eau Salée",FALSE,Size,3.5 oz,0,shopify,0,deny,manual,9.99,,
hikari-artemia-spiruline,,,,,,,,,16 oz,300,shopify,2,deny,manual,28.99,,
hikari-vers-tubifex,Hikari Vers Tubifex,,Hikari,,Nourriture,"Eau Douce, Eau Salée",FALSE,Title,Default Title,300,shopify,4,deny,manual,9.99,,
hikari-vers-de-sang-jumbo,Hikari Vers de Sang Jumbo,,Hikari,,Nourriture,Eau Douce,FALSE,Size,3.5 oz,0,shopify,4,deny,manual,9.99,,
hikari-vers-de-sang-jumbo,,,,,,,,,16 oz,0,shopify,0,deny,manual,28.99,,
hikari-cyclopod,Hikari Cyclopod,,Hikari,,Nourriture,"Eau Douce, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,9.99,,
hikari-vers-de-sang,Hikari Vers de Sang,,Hikari,,Nourriture,Eau Douce,FALSE,Size,3.5 oz,0,shopify,2,deny,manual,9.99,,
hikari-vers-de-sang,,,,,,,,,16 oz,300,shopify,0,deny,manual,28.99,,
hanna-refractometre-digital,Hanna Réfractomètre Digital,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,1,deny,manual,98.99,,73.83
hanna-checker-phosphate-ulr,Hanna Checker Phosphate ULR,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,200,shopify,0,deny,manual,69.99,,48.95
hanna-checker-reagent-phosphate-ulr,Hanna Checker Réagent Phosphate ULR,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,0,deny,manual,18.99,,11.95
hanna-checker-reagent-phosphate-lr,Hanna Checker Réagent Phosphate LR,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,0,deny,manual,21.99,,11.95
hanna-checker-reagent-nitrate-lr,Hanna Checker Réagent Nitrate LR,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,0,deny,manual,24.99,,18.5
hanna-checker-nitrate-lr,Hanna Checker Nitrate LR,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,200,shopify,0,deny,manual,69.99,,48.95
hanna-checker-alcalinite,Hanna Checker Alcalinité,,Hanna,,Test,Eau Salée,TRUE,Style,CaCO3 HI755,200,shopify,0,deny,manual,69.99,,48.95
hanna-checker-dkh-reagent,,,,,,,,,dKH HI772-26,0,shopify,2,deny,manual,16.99,,11.95
hanna-cuvettes,Hanna Cuvettes,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,2,deny,manual,13.99,,8.99
hanna-checker-calcium,Hanna Checker Calcium,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,200,shopify,0,deny,manual,69.99,,48.95
hanna-checker-reagent-calcium,Hanna Checker Réagent Calcium,,Hanna,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,0,deny,manual,42.99,,
roche-seiryu,Roche Seiryu,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,28,deny,manual,3.99,,1.32
roche-red-slate,Roche Red Slate,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,26,deny,manual,3.5,,1.79
roche-bois-petrifie,Roche Bois Pétrifié,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,35,deny,manual,3.5,,1.74
roche-maple-leaf,Roche Maple Leaf,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,40,deny,manual,3.99,,1.99
roche-lava-rock,Roche Lava Rock,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,38,deny,manual,3.5,,1.54
roche-lace-rock,Roche Lace Rock,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,10,deny,manual,3.99,,2.3
roche-gobi-stone,Roche Gobi Stone,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,38,deny,manual,3.5,,1.66
roche-peau-delephant,Roche Bleu Sky Stone,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,20,deny,manual,3.99,,1.39
roche-dragon-stone,Roche Dragon Stone Ohko,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,105,deny,manual,3.99,,1.83
roche-black-slate,Roche Black Slate,,Feller,,Aquascape,Eau Douce,TRUE,Size,1 lb,453.59237,shopify,40,deny,manual,3.5,,1.79
fauna-marin-ready2reef,Fauna Marin Ready2Reef,,Fauna Marin,,Additifs,Eau Salée,TRUE,Size,250 ml,400,shopify,2,deny,manual,24.99,,17.49
fauna-marin-ready2reef,,,,,,,,,1 L,1300,shopify,0,deny,manual,55.99,,39.19
fauna-marin-zeo-light,Fauna Marin Zeo Light,,Fauna Marin,,Filtration,Eau Salée,FALSE,Size,1000 ml,2000,shopify,0,deny,manual,29.99,,20.99
fauna-marin-zeo-light,,,,,,,,,2000 ml,4000,shopify,0,deny,manual,47.99,,33.59
fauna-marin-zeo-light,,,,,,,,,5500 ml,6000,shopify,0,deny,manual,99.99,,69.99
fauna-marin-veggie-flakes,Fauna Marin Veggie Flakes,,Fauna Marin,,Nourriture,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,3,deny,manual,19.99,,13.99
fauna-marin-soft-spirulina,Fauna Marin Soft Spirulina,,Fauna Marin,,Nourriture,"Eau Douce, Eau Salée",TRUE,Size,100 ml,0,shopify,1,deny,manual,18.99,,13.29
fauna-marin-soft-spirulina,,,,,,,,,250 ml,0,shopify,0,deny,manual,41.99,,29.39
fauna-marin-soft-protein-super,Fauna Marin Soft Protein Super,,Fauna Marin,,Nourriture,Eau Salée,TRUE,Size,100 ml,0,shopify,3,deny,manual,18.99,,13.29
fauna-marin-soft-protein-super,,,,,,,,,250 ml,0,shopify,0,deny,manual,41.99,,29.39
fauna-marin-soft-protect,Fauna Marin Soft Protect,,Fauna Marin,,Nourriture,Eau Salée,TRUE,Size,100 ml,0,shopify,0,deny,manual,25.99,,18.19
fauna-marin-soft-protect,,,,,,,,,250 ml,0,shopify,1,deny,manual,58.99,,41.29
fauna-marin-soft-multi-mix,,,,,,,,,250 ml,0,shopify,2,deny,manual,51.99,,36.39
fauna-marin-sel-professionnel,Fauna Marin Sel Professionnel,,Fauna Marin,,Sel Marin,Eau Salée,TRUE,Size,4 kg,4000,shopify,0,deny,manual,34.99,,24.49
fauna-marin-sel-professionnel,,,,,,,,,10 kg,10000,shopify,0,deny,manual,72.99,,51.09
fauna-marin-sel-professionnel,,,,,,,,,25 kg,25000,shopify,7,deny,manual,159.99,,111.99
fauna-marin-rebiotic,,,,,,,,,250 ml,200,shopify,0,deny,manual,104.99,,73.49
fauna-marin-rebiotic,,,,,,,,,500 ml,300,shopify,0,deny,manual,192.99,,135.09
fauna-marin-organic,,,,,,,,,1 L,1300,shopify,0,deny,manual,95.99,,67.19
fauna-marin-min-s,,,,,,,,,1 L,1300,shopify,0,deny,manual,136.99,,95.89
fauna-marin-lps-food,Fauna Marin LPS Food,,Fauna Marin,,Nourriture,Eau Salée,TRUE,Size,60g,0,shopify,1,deny,manual,32.99,,23.09
fauna-marin-lps-food,,,,,,,,,145g,200,shopify,3,deny,manual,78.99,,55.29
fauna-marin-garlic-essence,Fauna Marin Garlic Essence,,Fauna Marin,,Nourriture,"Eau Douce, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,18.99,,
fauna-marin-dino-x,,,,,,,,,1 L,1300,shopify,0,deny,manual,124.99,,87.49
fauna-marin-coral-sprint,,,,,,,,,500 ml,0,shopify,0,deny,manual,114.99,,80.49
fauna-marin-coral-dust,,,,,,,,,250 ml,0,shopify,2,deny,manual,78.99,,55.29
fauna-marin-coral-balance,Fauna Marin Coral Balance,,Fauna Marin,,Additifs,Eau Salée,TRUE,Size,250 ml,0,shopify,0,deny,manual,29.99,,20.99
fauna-marin-coral-balance,,,,,,,,,500 ml,0,shopify,0,deny,manual,54.99,,38.49
fauna-marin-elements-de-couleur-bleu-violet,,,,,,,,,500 ml,700,shopify,1,deny,manual,47.99,,
fauna-marin-element-de-couleur-rouge-mauve,,,,,,,,,500 ml,700,shopify,0,deny,manual,47.99,,33.59
fauna-marin-element-de-couleur-vert-bleu,,,,,,,,,500 ml,700,shopify,1,deny,manual,47.99,,33.59
fauna-marin-soft-clownfish-food,Fauna Marin Soft Clownfish Food,,Fauna Marin,,,Eau Salée,TRUE,Size,100 ml,0,shopify,1,deny,manual,18.99,,13.29
fauna-marin-soft-clownfish-food,,,,,,,,,250 ml,0,shopify,0,deny,manual,41.99,,29.39
fauna-marin-carb-l,,,,,,,,,2000 ml,0,shopify,0,deny,manual,46.99,,32.89
fauna-marin-balling-light-magnesium,Fauna Marin Balling Light Magnesium,,Fauna Marin,,Additifs,Eau Salée,TRUE,Size,1 kg,1000,shopify,1,deny,manual,23.99,,16.79
fauna-marin-balling-light-magnesium,,,,,,,,,4 kg,4000,shopify,2,deny,manual,69.99,,48.99
fauna-marin-balling-light-kit,Fauna Marin Balling Light Kit,,Fauna Marin,,Additifs,Eau Salée,TRUE,Title,Default Title,9300,shopify,0,deny,manual,159.99,,111.99
fauna-marin-balling-kit-alkalinite,Fauna Marin Balling Light Alcalinité (KH),,Fauna Marin,,Additifs,Eau Salée,TRUE,Size,1 kg,1000,shopify,3,deny,manual,23.99,,16.79
fauna-marin-balling-light-calcium,Fauna Marin Balling Light Calcium,,Fauna Marin,,Additifs,Eau Salée,TRUE,Size,1 kg,1000,shopify,5,deny,manual,23.99,,16.79
fauna-marin-balling-light-calcium,,,,,,,,,2 kg,2000,shopify,1,deny,manual,42.99,,30.09
fauna-marin-balling-light-calcium,,,,,,,,,4 kg,4000,shopify,3,deny,manual,69.99,,48.99
bacto-energy,,,,,,,,,500 ml,700,shopify,0,deny,manual,79.99,,55.99
distributeur-automatique-de-nourriture,Distributeur Automatique de Nourriture,,Eheim,,Nourriture,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,1,deny,manual,59.99,,40.06
eheim-chauffe-eau-thermocontrol,Eheim Chauffe-Eau Jaeger,,Eheim,,Chauffe-Eau,"Eau Douce, Eau Salée",TRUE,Size,50 W,400,shopify,2,deny,manual,36.99,,24.56
eheim-chauffe-eau-thermocontrol,,,,,,,,,75 W,400,shopify,0,deny,manual,36.99,,22.28
eheim-chauffe-eau-thermocontrol,,,,,,,,,125 W,400,shopify,1,deny,manual,39.99,,27.3
eheim-chauffe-eau-thermocontrol,,,,,,,,,200 W,400,shopify,2,deny,manual,44.99,,31.68
radion-xr30-g6-pro,Ecotech Radion XR30 G6 Pro,,Ecotech,,Lumière,Eau Salée,TRUE,Title,Default Title,2500,shopify,0,deny,manual,1199.99,,
radion-xr15-g6-pro,Ecotech Radion XR15 G6 Pro,,Ecotech,,Lumière,Eau Salée,TRUE,Title,Default Title,2000,shopify,0,deny,manual,639.99,,
vortech-mp40,Ecotech Vortech MP40,,Ecotech,,Pompe,"Eau Douce, Eau Salée",TRUE,Title,Default Title,2000,shopify,0,deny,manual,549.99,,
vortech-mp10,Ecotech Vortech MP10,,Ecotech,,Pompe,"Eau Douce, Eau Salée",TRUE,Title,Default Title,2000,shopify,0,deny,manual,449.99,,
caribsea-gemstone,CaribSea Gemstone Creek,,CaribSea,,Substrats,Eau Douce,TRUE,Size,5 lbs,2267.96185,shopify,0,deny,manual,7.99,,3.44
caribsea-gemstone,,,,,,,,,20 lbs,9071.8474,shopify,3,deny,manual,24.99,,11.97
caribsea-moonlight-sand,CaribSea Moonlight Sand,,CaribSea,,Substrats,Eau Douce,TRUE,Size,5 lbs,0,shopify,7,deny,manual,7.99,,4.08
caribsea-moonlight-sand,,,,,,,,,40 lbs,0,shopify,2,deny,manual,74.99,,47.42
caribsea-arag-alive-hawaiian-black,CaribSea Arag-Alive Hawaiian Black,,CaribSea,,Substrats,Eau Salée,TRUE,Size,10 lbs,4535.9237,shopify,4,deny,manual,29.99,,16.45
caribsea-arag-alive-hawaiian-black,,,,,,,,,20 lbs,9071.8474,shopify,0,deny,manual,44.99,,25.2
caribsea-arag-alive-fiji-pink,CaribSea Arag-Alive Fiji Pink,,CaribSea,,Substrats,Eau Salée,TRUE,Size,10 lbs,4535.9237,shopify,2,deny,manual,29.99,,16.45
caribsea-arag-alive-fiji-pink,,,,,,,,,20 lbs,9071.8474,shopify,2,deny,manual,44.99,,25.2
caribsea-arag-alive-reef-sand,CaribSea Arag-Alive Reef Sand,,CaribSea,,Substrats,Eau Salée,TRUE,Size,10 lbs,4535.9237,shopify,4,deny,manual,29.99,,16.45
caribsea-arag-alive-reef-sand,,,,,,,,,20 lbs,9071.8474,shopify,0,deny,manual,44.99,,25.2
membrane-50gpd-robuddy,Membrane 50gpd RO Buddie,,AquaticLife,,Osmoseur + Accessoires,"Eau Douce, Eau Salée",TRUE,Title,Default Title,200,shopify,1,deny,manual,59.99,,24.18
aquaillumination-monture-pour-lumiere-prime-16,AquaIllumination Monture pour Lumière Prime 16,,AquaIllumination,,Lumière,"Eau Douce, Eau Salée",TRUE,Color,Noir,500,shopify,0,deny,manual,69.99,,42.65
aquaillumination-monture-pour-lumiere-prime-16,,,,,,,,,Argent,500,shopify,0,deny,manual,69.99,,42.65
aquaillumination-pompe-nero-3,AquaIllumination Pompe Nero 3,,AquaIllumination,Animals & Pet Supplies,Pompe,"Eau Douce, Eau Salée",TRUE,Title,Default Title,1000,shopify,2,deny,manual,249.99,,163.29
